participant,item,size,contrast,slider.response,my_rs,total_residuals,unique_item_no,session,trials.thisN,condition_abs,half,literacy,age_textbox.text,gender_slider.response,dot_pitch,res_width,VT_perc_correct,VT_no_correct,difference
85,13,I,I,0.142938301,0.415454545,91.98,50,﻿64be4d2be87f5c02557d9be9,102,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.272516244
85,37,N,N,0.846651868,0.846363636,53.4,145,﻿64be4d2be87f5c02557d9be9,103,A,Second,22,22,M,0.2626788154897494,2195,100,6,-2.882320000000549e-4
85,31,N,N,0.798534685,0.738636364,67.86,121,﻿64be4d2be87f5c02557d9be9,104,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.05989832100000003
85,12,I,N,0.221591288,0.3975,92.82,47,﻿64be4d2be87f5c02557d9be9,105,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.17590871200000002
85,26,I,N,0.287752402,0.648863636,76.62,103,﻿64be4d2be87f5c02557d9be9,106,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.36111123399999995
85,15,N,I,0.347436205,0.451363636,90.29,60,﻿64be4d2be87f5c02557d9be9,107,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.10392743100000001
85,45,N,N,0.955378305,0.99,14.13,177,﻿64be4d2be87f5c02557d9be9,108,A,Second,22,22,M,0.2626788154897494,2195,100,6,0.03462169500000001
85,23,I,N,0.215113977,0.595,81.13,91,﻿64be4d2be87f5c02557d9be9,109,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.37988602299999996
85,37,I,N,0.592186029,0.846363636,53.4,147,﻿64be4d2be87f5c02557d9be9,110,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.254177607
85,31,I,I,0.196607394,0.738636364,67.86,122,﻿64be4d2be87f5c02557d9be9,111,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.54202897
85,40,N,N,0.773550742,0.900227273,43.56,157,﻿64be4d2be87f5c02557d9be9,112,A,Second,22,22,M,0.2626788154897494,2195,100,6,0.1266765310000001
85,19,N,I,0.327079019,0.523181818,86.21,76,﻿64be4d2be87f5c02557d9be9,113,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.19610279899999994
85,29,I,I,0.14802756,0.702727273,71.6,114,﻿64be4d2be87f5c02557d9be9,114,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.554699713
85,24,N,I,0.219277984,0.612954545,79.66,96,﻿64be4d2be87f5c02557d9be9,115,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.39367656100000004
85,38,N,N,0.815653265,0.864318182,50.47,149,﻿64be4d2be87f5c02557d9be9,116,A,Second,22,22,M,0.2626788154897494,2195,100,6,0.048664916999999974
85,26,N,N,0.767073431,0.648863636,76.62,101,﻿64be4d2be87f5c02557d9be9,117,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.11820979500000006
85,7,I,N,0.095283719,0.307727273,96.03,27,﻿64be4d2be87f5c02557d9be9,118,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.21244355400000003
85,22,I,I,0.035137265,0.577045455,82.45,86,﻿64be4d2be87f5c02557d9be9,119,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.54190819
85,22,I,N,0.1420129,0.577045455,82.45,87,﻿64be4d2be87f5c02557d9be9,120,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.43503255500000004
85,44,I,I,0.781878756,0.972045455,23.65,174,﻿64be4d2be87f5c02557d9be9,121,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.19016669899999994
85,42,N,I,0.845264014,0.936136364,35.25,168,﻿64be4d2be87f5c02557d9be9,122,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.09087235000000005
85,15,N,N,0.622259429,0.451363636,90.29,57,﻿64be4d2be87f5c02557d9be9,123,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.17089579299999996
85,14,N,N,0.574142246,0.433409091,91.2,53,﻿64be4d2be87f5c02557d9be9,124,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.14073315499999994
85,26,I,I,0.333093581,0.648863636,76.62,102,﻿64be4d2be87f5c02557d9be9,125,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.31577005499999994
85,16,I,N,0.159131579,0.469318182,89.4,63,﻿64be4d2be87f5c02557d9be9,126,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.310186603
85,12,I,I,0.034674614,0.3975,92.82,46,﻿64be4d2be87f5c02557d9be9,128,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.362825386
85,20,I,I,0.05549455,0.541136364,85.04,78,﻿64be4d2be87f5c02557d9be9,129,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.485641814
85,8,N,N,0.580619557,0.325681818,95.52,29,﻿64be4d2be87f5c02557d9be9,130,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.254937739
85,28,N,N,0.722195101,0.684772727,73.36,109,﻿64be4d2be87f5c02557d9be9,131,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.037422373999999925
85,6,N,N,0.609767457,0.289772727,96.58,21,﻿64be4d2be87f5c02557d9be9,132,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.31999473
85,35,I,I,0.208174014,0.810454545,58.87,138,﻿64be4d2be87f5c02557d9be9,133,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.602280531
85,43,N,I,0.806862798,0.954090909,30.04,172,﻿64be4d2be87f5c02557d9be9,134,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.147228111
85,31,I,N,0.494101158,0.738636364,67.86,123,﻿64be4d2be87f5c02557d9be9,135,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.244535206
85,38,I,I,0.386300073,0.864318182,50.47,150,﻿64be4d2be87f5c02557d9be9,136,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.47801810899999997
85,39,I,N,0.546382199,0.882272727,47.19,155,﻿64be4d2be87f5c02557d9be9,137,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.3358905280000001
85,40,I,I,0.475594427,0.900227273,43.56,158,﻿64be4d2be87f5c02557d9be9,138,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.42463284600000006
85,21,N,I,0.28081244,0.559090909,83.77,84,﻿64be4d2be87f5c02557d9be9,139,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.27827846900000003
85,21,I,I,0.092970415,0.559090909,83.77,82,﻿64be4d2be87f5c02557d9be9,140,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.466120494
85,37,N,I,0.762446823,0.846363636,53.4,148,﻿64be4d2be87f5c02557d9be9,141,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.08391681299999998
85,26,N,I,0.408970662,0.648863636,76.62,104,﻿64be4d2be87f5c02557d9be9,142,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.23989297399999998
85,25,I,N,0.39092673,0.630909091,78.2,99,﻿64be4d2be87f5c02557d9be9,143,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.23998236100000003
85,25,N,N,0.854517132,0.630909091,78.2,97,﻿64be4d2be87f5c02557d9be9,144,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.22360804099999998
85,18,N,N,0.792520025,0.505227273,87.36,69,﻿64be4d2be87f5c02557d9be9,145,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.28729275199999993
85,24,N,N,0.829070736,0.612954545,79.66,93,﻿64be4d2be87f5c02557d9be9,146,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.216116191
85,33,I,N,0.485773045,0.774545455,63.57,131,﻿64be4d2be87f5c02557d9be9,147,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.28877241000000003
85,11,N,I,0.08417975,0.379545455,93.55,44,﻿64be4d2be87f5c02557d9be9,148,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.295365705
85,3,N,I,0.036525317,0.235909091,97.87,12,﻿64be4d2be87f5c02557d9be9,149,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.19938377399999999
85,22,N,N,0.76152162,0.577045455,82.45,85,﻿64be4d2be87f5c02557d9be9,150,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.18447616499999997
85,2,I,I,0.027271952,0.217954545,98.2,6,﻿64be4d2be87f5c02557d9be9,151,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.190682593
85,20,N,I,0.197070045,0.541136364,85.04,80,﻿64be4d2be87f5c02557d9be9,152,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.34406631899999995
85,39,N,N,0.820742624,0.882272727,47.19,153,﻿64be4d2be87f5c02557d9be9,153,A,Second,22,22,M,0.2626788154897494,2195,100,6,0.06153010300000006
85,27,I,N,0.421462683,0.666818182,75.05,107,﻿64be4d2be87f5c02557d9be9,154,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.24535549899999998
85,29,N,I,0.445983876,0.702727273,71.6,116,﻿64be4d2be87f5c02557d9be9,155,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.25674339700000004
85,6,I,I,0.031435959,0.289772727,96.58,22,﻿64be4d2be87f5c02557d9be9,156,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.258336768
85,35,N,N,0.768461582,0.810454545,58.87,137,﻿64be4d2be87f5c02557d9be9,158,A,Second,22,22,M,0.2626788154897494,2195,100,6,0.041992962999999994
85,41,N,I,0.806862798,0.918181818,39.66,164,﻿64be4d2be87f5c02557d9be9,160,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.11131901999999994
85,34,N,I,0.511219639,0.7925,61.29,136,﻿64be4d2be87f5c02557d9be9,161,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.281280361
85,17,I,I,0.200308701,0.487272727,88.33,66,﻿64be4d2be87f5c02557d9be9,162,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.28696402600000004
85,11,I,I,0.091119811,0.379545455,93.55,42,﻿64be4d2be87f5c02557d9be9,163,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.288425644
85,42,I,N,0.822130576,0.936136364,35.25,167,﻿64be4d2be87f5c02557d9be9,164,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.11400578800000005
85,32,I,N,0.566276784,0.756590909,65.73,127,﻿64be4d2be87f5c02557d9be9,165,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.190314125
85,28,I,N,0.368718792,0.684772727,73.36,111,﻿64be4d2be87f5c02557d9be9,166,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.316053935
85,8,I,I,0.042539928,0.325681818,95.52,30,﻿64be4d2be87f5c02557d9be9,167,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.28314189
85,30,I,N,0.46680396,0.720681818,69.76,119,﻿64be4d2be87f5c02557d9be9,168,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.25387785799999996
85,19,I,I,0.078165139,0.523181818,86.21,74,﻿64be4d2be87f5c02557d9be9,169,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.44501667899999997
85,7,I,I,0.069374475,0.307727273,96.03,26,﻿64be4d2be87f5c02557d9be9,170,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.23835279800000003
85,33,N,I,0.658809843,0.774545455,63.57,132,﻿64be4d2be87f5c02557d9be9,171,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.11573561200000004
85,32,I,I,0.327079019,0.756590909,65.73,126,﻿64be4d2be87f5c02557d9be9,172,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.42951189
85,28,I,I,0.157743527,0.684772727,73.36,110,﻿64be4d2be87f5c02557d9be9,173,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.5270292000000001
85,40,I,N,0.700912366,0.900227273,43.56,159,﻿64be4d2be87f5c02557d9be9,174,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.1993149070000001
85,3,I,I,0.036987919,0.235909091,97.87,10,﻿64be4d2be87f5c02557d9be9,175,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.19892117199999998
85,18,I,N,0.392777384,0.505227273,87.36,71,﻿64be4d2be87f5c02557d9be9,176,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.11244988900000003
85,23,N,N,0.762446823,0.595,81.13,89,﻿64be4d2be87f5c02557d9be9,177,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.16744682300000002
85,9,N,N,0.663899103,0.343636364,94.9,33,﻿64be4d2be87f5c02557d9be9,178,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.32026273899999996
85,13,I,N,0.15357952,0.415454545,91.98,51,﻿64be4d2be87f5c02557d9be9,179,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.26187502500000004
85,4,N,I,0.117029056,0.253863636,97.45,16,﻿64be4d2be87f5c02557d9be9,180,Y,Second,22,22,M,0.2626788154897494,2195,100,6,0.13683457999999998
85,16,I,I,0.027271952,0.469318182,89.4,62,﻿64be4d2be87f5c02557d9be9,181,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.44204623
85,15,I,I,0.060121258,0.451363636,90.29,58,﻿64be4d2be87f5c02557d9be9,182,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.391242378
85,11,N,N,0.678241777,0.379545455,93.55,41,﻿64be4d2be87f5c02557d9be9,183,A,Second,22,22,M,0.2626788154897494,2195,100,6,-0.298696322
85,10,I,I,0.040689324,0.361590909,94.23,38,﻿64be4d2be87f5c02557d9be9,184,B,Second,22,22,M,0.2626788154897494,2195,100,6,0.320901585
85,24,I,N,0.305333682,0.612954545,79.66,95,﻿64be4d2be87f5c02557d9be9,185,X,Second,22,22,M,0.2626788154897494,2195,100,6,0.307620863
73,26,I,N,0.708333333,0.648863636,76.62,103,﻿64be4ffc73b0b5d4636e4e7d,0,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.059469697000000044
73,23,N,N,0.877777778,0.595,81.13,89,﻿64be4ffc73b0b5d4636e4e7d,1,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.28277777800000004
73,36,N,N,0.912037065,0.828409091,56.22,141,﻿64be4ffc73b0b5d4636e4e7d,2,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.083627974
73,23,I,I,0.454629686,0.595,81.13,90,﻿64be4ffc73b0b5d4636e4e7d,3,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.140370314
73,38,N,N,0.949074131,0.864318182,50.47,149,﻿64be4ffc73b0b5d4636e4e7d,4,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.08475594900000005
73,16,N,N,0.837963019,0.469318182,89.4,61,﻿64be4ffc73b0b5d4636e4e7d,5,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.36864483700000006
73,17,I,N,0.346296353,0.487272727,88.33,67,﻿64be4ffc73b0b5d4636e4e7d,6,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.14097637400000002
73,40,I,I,0.639814843,0.900227273,43.56,158,﻿64be4ffc73b0b5d4636e4e7d,7,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.26041243000000003
73,1,N,I,0.191666667,0.2,98.47,4,﻿64be4ffc73b0b5d4636e4e7d,8,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.008333332999999998
73,38,I,N,0.523148176,0.864318182,50.47,151,﻿64be4ffc73b0b5d4636e4e7d,9,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.341170006
73,34,N,N,0.924074131,0.7925,61.29,133,﻿64be4ffc73b0b5d4636e4e7d,10,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.13157413100000004
73,6,I,N,0.157407422,0.289772727,96.58,23,﻿64be4ffc73b0b5d4636e4e7d,11,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.13236530500000002
73,13,I,N,0.237962977,0.415454545,91.98,51,﻿64be4ffc73b0b5d4636e4e7d,12,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.17749156800000002
73,28,I,N,0.327777778,0.684772727,73.36,111,﻿64be4ffc73b0b5d4636e4e7d,13,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.356994949
73,5,N,I,0.199074088,0.271818182,96.99,20,﻿64be4ffc73b0b5d4636e4e7d,14,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.07274409400000001
73,45,I,N,0.875,0.99,14.13,179,﻿64be4ffc73b0b5d4636e4e7d,15,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.11499999999999999
73,41,I,I,0.711111111,0.918181818,39.66,162,﻿64be4ffc73b0b5d4636e4e7d,16,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.20707070699999996
73,36,I,I,0.603703732,0.828409091,56.22,142,﻿64be4ffc73b0b5d4636e4e7d,17,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.224705359
73,30,N,I,0.500925954,0.720681818,69.76,120,﻿64be4ffc73b0b5d4636e4e7d,18,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.21975586400000002
73,29,I,N,0.420370399,0.702727273,71.6,115,﻿64be4ffc73b0b5d4636e4e7d,19,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.28235687400000004
73,35,I,N,0.596296353,0.810454545,58.87,139,﻿64be4ffc73b0b5d4636e4e7d,20,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.21415819200000008
73,41,I,N,0.685185242,0.918181818,39.66,163,﻿64be4ffc73b0b5d4636e4e7d,21,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.232996576
73,3,I,N,0.158333333,0.235909091,97.87,11,﻿64be4ffc73b0b5d4636e4e7d,22,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.077575758
73,10,N,I,0.160185199,0.361590909,94.23,40,﻿64be4ffc73b0b5d4636e4e7d,23,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.20140571000000002
73,21,I,I,0.214814843,0.559090909,83.77,82,﻿64be4ffc73b0b5d4636e4e7d,24,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.34427606600000005
73,16,N,I,0.357407464,0.469318182,89.4,64,﻿64be4ffc73b0b5d4636e4e7d,26,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.11191071799999996
73,9,N,I,0.232407422,0.343636364,94.9,36,﻿64be4ffc73b0b5d4636e4e7d,27,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.11122894200000003
73,40,N,N,0.849074131,0.900227273,43.56,157,﻿64be4ffc73b0b5d4636e4e7d,28,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.051153142000000096
73,36,I,N,0.494444444,0.828409091,56.22,143,﻿64be4ffc73b0b5d4636e4e7d,29,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.33396464700000006
73,18,I,N,0.337037065,0.505227273,87.36,71,﻿64be4ffc73b0b5d4636e4e7d,30,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.168190208
73,27,I,I,0.298148176,0.666818182,75.05,106,﻿64be4ffc73b0b5d4636e4e7d,31,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.368670006
73,2,I,I,0.178703732,0.217954545,98.2,6,﻿64be4ffc73b0b5d4636e4e7d,32,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.039250812999999996
73,40,N,I,0.786111111,0.900227273,43.56,160,﻿64be4ffc73b0b5d4636e4e7d,33,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.11411616200000008
73,18,I,I,0.272222222,0.505227273,87.36,70,﻿64be4ffc73b0b5d4636e4e7d,34,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.23300505100000002
73,43,N,I,0.933333333,0.954090909,30.04,172,﻿64be4ffc73b0b5d4636e4e7d,35,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.020757576000000055
73,8,I,I,0.198148176,0.325681818,95.52,30,﻿64be4ffc73b0b5d4636e4e7d,36,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.127533642
73,19,I,I,0.297222222,0.523181818,86.21,74,﻿64be4ffc73b0b5d4636e4e7d,37,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.22595959599999998
73,39,N,N,0.827777778,0.882272727,47.19,153,﻿64be4ffc73b0b5d4636e4e7d,38,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.05449494900000007
73,15,N,N,0.696296353,0.451363636,90.29,57,﻿64be4ffc73b0b5d4636e4e7d,39,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.24493271700000002
73,12,I,I,0.175925954,0.3975,92.82,46,﻿64be4ffc73b0b5d4636e4e7d,40,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.22157404600000002
73,9,I,N,0.148148176,0.343636364,94.9,35,﻿64be4ffc73b0b5d4636e4e7d,41,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.19548818800000003
73,41,N,I,0.745370399,0.918181818,39.66,164,﻿64be4ffc73b0b5d4636e4e7d,42,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.17281141899999997
73,19,N,I,0.178703732,0.523181818,86.21,76,﻿64be4ffc73b0b5d4636e4e7d,43,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.34447808599999996
73,32,N,N,0.824074131,0.756590909,65.73,125,﻿64be4ffc73b0b5d4636e4e7d,44,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.06748322200000001
73,43,N,N,0.898148176,0.954090909,30.04,169,﻿64be4ffc73b0b5d4636e4e7d,45,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.05594273300000008
73,7,N,N,0.746296353,0.307727273,96.03,25,﻿64be4ffc73b0b5d4636e4e7d,46,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.43856907999999994
73,45,I,I,0.728703732,0.99,14.13,178,﻿64be4ffc73b0b5d4636e4e7d,47,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.26129626799999994
73,3,N,N,0.790740797,0.235909091,97.87,9,﻿64be4ffc73b0b5d4636e4e7d,48,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.554831706
73,22,I,I,0.403703732,0.577045455,82.45,86,﻿64be4ffc73b0b5d4636e4e7d,49,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.17334172300000006
73,23,I,N,0.285185199,0.595,81.13,91,﻿64be4ffc73b0b5d4636e4e7d,50,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.309814801
73,28,I,I,0.305555556,0.684772727,73.36,110,﻿64be4ffc73b0b5d4636e4e7d,51,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.379217171
73,35,I,I,0.230555556,0.810454545,58.87,138,﻿64be4ffc73b0b5d4636e4e7d,52,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.579898989
73,21,N,N,0.775925954,0.559090909,83.77,81,﻿64be4ffc73b0b5d4636e4e7d,53,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.21683504499999995
73,8,I,N,0.212962977,0.325681818,95.52,31,﻿64be4ffc73b0b5d4636e4e7d,54,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.11271884100000001
73,30,N,N,0.583333333,0.720681818,69.76,117,﻿64be4ffc73b0b5d4636e4e7d,55,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.13734848499999996
73,27,N,I,0.312037065,0.666818182,75.05,108,﻿64be4ffc73b0b5d4636e4e7d,56,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.354781117
73,21,I,N,0.25,0.559090909,83.77,83,﻿64be4ffc73b0b5d4636e4e7d,57,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.309090909
73,24,N,N,0.694444444,0.612954545,79.66,93,﻿64be4ffc73b0b5d4636e4e7d,58,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.08148989900000003
73,25,N,N,0.802777778,0.630909091,78.2,97,﻿64be4ffc73b0b5d4636e4e7d,59,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.17186868700000002
73,2,I,N,0.047222222,0.217954545,98.2,7,﻿64be4ffc73b0b5d4636e4e7d,60,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.170732323
73,20,I,I,0.237037065,0.541136364,85.04,78,﻿64be4ffc73b0b5d4636e4e7d,61,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.304099299
73,11,I,N,0.168518533,0.379545455,93.55,43,﻿64be4ffc73b0b5d4636e4e7d,62,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.21102692199999998
73,11,N,N,0.743518575,0.379545455,93.55,41,﻿64be4ffc73b0b5d4636e4e7d,63,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.36397312
73,14,N,I,0.141666667,0.433409091,91.2,56,﻿64be4ffc73b0b5d4636e4e7d,65,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.29174242400000006
73,18,N,I,0.232407422,0.505227273,87.36,72,﻿64be4ffc73b0b5d4636e4e7d,66,Y,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.27281985100000006
73,10,I,N,0.14629631,0.361590909,94.23,39,﻿64be4ffc73b0b5d4636e4e7d,67,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.215294599
73,25,I,I,0.394444444,0.630909091,78.2,98,﻿64be4ffc73b0b5d4636e4e7d,68,B,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.23646464700000003
73,9,N,N,0.724074131,0.343636364,94.9,33,﻿64be4ffc73b0b5d4636e4e7d,69,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.3804377669999999
73,13,N,N,0.786111111,0.415454545,91.98,49,﻿64be4ffc73b0b5d4636e4e7d,70,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.37065656599999997
73,32,I,N,0.405555556,0.756590909,65.73,127,﻿64be4ffc73b0b5d4636e4e7d,71,X,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,0.35103535300000005
73,6,N,N,0.63148151,0.289772727,96.58,21,﻿64be4ffc73b0b5d4636e4e7d,72,A,First,22,31,M,0.3333749999999999,1280,16.666666666666664,1,-0.34170878299999996
